,Product_Location_in_Tree,Product_title,Product_image_URL,Product_brand,Product_Rating,Number_of_Customer_review,Product_price,Product_About_Item,Product_Dim,Product_ASIN,Product_Item_Model_number,Product_Department,Product_Date_First_Available,Product_Special,Product_manufacturer,Country_Origin,UPSPSC_Code,Product_BSR,Number of sold of in a month,Product Specification,Product Description
45,Cell Phones & Accessories > Accessories > Grips,"Finger Ring Stand, Lamicall Phone Ring Kickstand, Metal Grip Holder for Magnetic Car Mount Compatible with Cell Phone 11 Pro Xs Max XR X 8 7 6 6s Plus Samsung Galaxy S10 S9 S8, All Smartphone - Black",https://m.media-amazon.com/images/I/71aC+uvNdWL._AC_SX679_.jpg,Lamicall,4.3,"22,889",$9.99,"【Wide Compatibility】 The phone ring holder is compatible with all smartphones in 4-8 inches, like iPhone 12 Mini 11 Pro Xs Max XR X 8 8 plus 7 7 plus 6 6 plus SE 5, Galaxy S21 Ultra, S20, S10, S9, S9 Plus, S8, S7, Edge, Note 20 ultra, A72, A71, A51, LG, Sony, Nexus, Oneplus and other Android cell phones.
【360° Rotation & 180° Adjustable】 The phone ring stand features excellent tightness, so you can adjust it and turn it around. It can be easily locked in one position. A perfect finger ring stand in landscape or portrait mode to read/watch videos.
【Strong 3M Adhesive】 The adhesive is stable, which can tightly hold your phone and prevent the possibility of dropping the phone on many occasions. Max hanging weight is 5kg.
【High Quality Material】 The finger ring kickstand is made of high-quality zinc alloy and stainless steel. Zinc alloy has good ductility and features ruggedness, which contributes to a long lifespan. Polished ring holder, smooth edge, no worries of scratches to your fingers.
【Multi-functions】 It can be used as a phone grip, a table kickstand. Moreover, it also works well with your magnetic car mount while driving. With one finger occupied, hold your phone with a single hand greatly reduce the risk of accidentally dropping down.",3.5 x 3.5 x 0.55 inches,B07FYJJZDR,RS01-US-B,none,"July 27, 2018","Anti-tarnish & Anti-discolor, Removable, 360° Rotation & 180° Flip, Elegant & Well-made, High sticky adhesiveAnti-tarnish & Anti-discolor, Removable, 360° Rotation & 180° Flip, Elegant & Well-made, High sticky adhesive",Lamicall,none,none,#16,none,none,"Product Description
Play Video"
46,Cell Phones & Accessories > Accessories > Grips,"PopSockets Translucent Phone Grip with Expanding Kickstand, PopSockets for Phone - Translucent Black Smoke",https://m.media-amazon.com/images/I/51MbLPpxIbL._AC_SX679_.jpg,PopSockets,4.6,"3,613",$9.97,"Our durable translucent PopSockets compatible with iPhone, Samsung and any other devices, we call a “PopGrip” is anti-drop, allows for one-handed use of your device, and the ability to prop up your phone wherever you go.
A little life-changer people like to call a cell phone holder, phone gripper for back of phone, phone holder for hand, or whichever you name you decide.
PopSockets are compatible with all PopSockets phone accessories including wallets, cases, mounts, slides and non-PopSockets cases for phones.
Change up your PopGrip style without replacing the whole grip and swap out the top for one of our PopTops. Just press flat, turn 90 degrees until you hear a click and swap!
Stick on with the adhesive and reposition as needed. PopSockets s stick best to smooth hard plastic cases (may not stick to silicone, soft, or waterproof cases).",0.33 x 2.87 x 5.81 inches,B09D2Q8YQ3,805445,none,"August 18, 2021",Phone Grip,PopSockets,China,none,#17,none,none,"From the manufacturer
grip it.
Text with one hand, snap your friends, and avoid phone drops.
kickstand it.
Prop up your phone wherever you are to watch videos hands-free.
mount it.
Use your phone hands-free with a car, desk, wall, or flex mount.
charge it.
Wirelessly charge your MagSafe-compatible phone.
protect it.
Avoid phone drops and screen cracks with our anti-drop phone grip.
swap it.
Easily swap your grip's top - just close the grip flat, press down and twist 90 degrees. Then you can swap in a new top or wirelessly charge.
pay it.
Streamline your accessories and carry your credit cards to easily pay on the go.
plant it.
Go plant positive with our plant PopGrips to help us reduce our ""food print"" and support donations to PHA.
Launched in 2014 by former philosophy professor David Barnett, PopSockets makes empowering, expressive, and playful products that help people phone better. PopSockets has sold over 244 million phone grips in 75 countries and now has an expanding ecosystem of related products, including phone cases, wallets and mounts.
PopSockets aims to become an eternal positivity machine--an enduring global brand that makes an increasingly positive impact on the health and happiness of the planet. Impact initiatives to date include its Poptivism platform and ChangeUp partnership that have resulted in over 4 million in cash and product donations to over 400 non-profits, low-friction recycling programs with TerraCycle (Terracycle, 2020), use of 99% recyclable and FSC certified packaging (FSC, 2019) , company-wide Climate Neutral certification, 90% of products are carbon-neutral certified (ClimateNeutral.Org, 2022), Fair Labor Association accreditation status (FLA, 2022), and adoption of an animal-free policy with respect to products and corporate sponsored meals (PopSockets, 2019).
In 2021, PopSockets was honored as one of Fast Company’s World’s Most Innovative Companies (Fast, 2021).
Here at PopSockets we aim to be a force for good that perpetually enhances the health and wellbeing of the planet and all living creatures. Our team is committed to driving long-lasting, positive environmental and social change by partnering with leading nonprofits, dedicating our time to volunteer on impactful projects, and working to make our supply chain as environmentally-sound and ethical as possible. We aim to minimize the impact of our products on the environment and animals, and maximize the welfare of our people and other stakeholders. We also hope to mobilize our millions of loyal, engaged consumers, our innovative global team and our operational expertise to bring that vision to life (PopSockets, 2022)."
47,Cell Phones & Accessories > Accessories > Grips,"metisinno Magnetic Round Base Basic Compatible with PopSocket Phone Grips and iPhone MagSafe Cases, Black",https://m.media-amazon.com/images/I/61b9Mhhg7iL._AC_SX466_.jpg,metisinno,4.5,312,$6.29,"Magnetic round base basic for MagSafe is made of polycarbonate, which improves magnetic grip compared to the original metisinno magnetic base, while only increasing the thickness by 0.03 inches.
Attaches to your collapsible phone grip for make it become a compatible iPhone 15/14/13/12 MagSafe accessories, move it to the back of your compatible iPhone 15/14/13/12 MagSafe case. Automatically aligned in a snap!
As usual keep your collapsible phone grip functions, text with one hand, snap photos or selfie, watch videos hands-free as a convenient stand, also compatible-MagSafe.
Compatible with iPhone 15/14/13/12 MagSafe charging accessories, simply remove the whole base off for charge your phone with wireless charger(when you want to).
*Note : not recommended for bare phones or non-MagSafe-compatible cases, your phone case must be compatible with MagSafe for the best results.
*Disclaimer : metisinno brand is not affiliated with PopSockets brand.",2.17 x 2.17 x 0.14 inches,B0BX6R1V3L,None,none,"April 19, 2023",none,Oliver Electronics,China,none,#18,none,none,"Product Description
MagSafe-Compatible Magnetic Base
Is your pop collapsible grip or phone ring holder interferes with your use of the MagSafe-compatible wireless charger ?!
There is a built-in strong magnets magnetic base you didn't know you need, but once you have it you love it !
Our magnetic base series are available in metal or plastic, circle or oval, flower-shaped, glitter etc. in different materials and processes to meet different people needs.
HOW TO USE MAGNETIC BASE RIGHT ：
Attach A Phone Grip On Base (Item is a base not including phone grip)
MagSafe-Compatible Case Must Use
Not Recommended for Bare Phones Please Use A Magnetic Case
Compatible with MagSafe Wireless Charger
Want Use Wireless Charging
Swapping for MagSafe Wireless Charger
Grab Grip with Phone Case in Hand
Don Not Carry Your Phone Only by Grip
POP USER :
RING USER ：
You can also try to make more items become MagSafe-compatible, there's more use way to waiting for you to discover and unlock!
The magnets of all metisinno MagSafe-compatible case have been upgraded, it will be a good choice for the best results to use with any MagSafe-compatible accessories (Include this item)."
48,Cell Phones & Accessories > Accessories > Grips,Case-Mate - Minis - Phone Grip - Cell Phone Holder - Suction Cup Cell Phone Stand [Removable For Wireless Charging] For iPhone 15 Pro Max/ 14 Pro Max/ 13 Pro Max/ S23 Ultra/ Pixel 7 - Twinkle Stardust,https://m.media-amazon.com/images/I/61ExWC-er-L._AC_SX679_.jpg,Case-Mate,3.5,"17,865",$7.99,"Detachable Phone Holder: Pop on, pop off! The removable suction cup allows iPhone MagSafe accessory and wireless charging usage on smartphones and smaller tablets
Multifunctional: Use it as a phone grip or take a selfie, and watch videos on a stand! Supports up to 0.5 Lbs of weight!
Easy to Use: This phone holder works best on smooth surfaces and a clear adhesive disc is included to use it on textured surfaces; Use Minis as a grip or stand for watching videos, taking selfies, texting, or just holding your phone
Universal Compatibility: Case-Mate Minis can be used with all iPhone and Android devices including iPhone 15 Pro Max, iPhone 14 Pro Max, iPhone 11 Pro Max, iPhone 13 Pro Max, iPhone 12 Pro Max, iPhone SE, Samsung Galaxy S23 Ultra, Pixel 7,6
Package Contents: 1 Unit of Case-Mate Minis Phone Holder - Twinkle Stardust (Universal Compatibility) and 1-year warranty",1.06 x 1.18 x 1.18 inches,B08TYLGJ7P,CM045510,none,"January 25, 2021","Grip, Portable, Easy to Install & Use, Ergonomic, Included Clear Adhesive Disc for Textured Surface, Removable for Wireless Charging, Also Works as Stand, Works with All Devices",Case-Mate,China,none,#19,none,none,"From the manufacturer
Case-Mate Introduces
Minis Phone Grips
Our Minis detachable grip and phone stand easily attach to your phone case and can simply be removed to use your favorite iPhone MagSafe or other Android wireless charging accessories. Use Minis as a phone grip or phone stand, they are perfect for watching videos, taking selfies, texting, or just holding your phone! Minis work best on smooth surfaces, so you can easily match your Mini to your case. Minis work great on smaller iPads and tablets too!
Play Video"
49,Cell Phones & Accessories > Accessories > Grips,"metisinno Magnetic Base Compatible with PopSocket Phone Grips and iPhone MagSafe Cases, Clear & White",https://m.media-amazon.com/images/I/51ruXuBoNAL._AC_SX679_.jpg,metisinno,4.5,667,$15.99,"Clear magnetic base only compatible with iPhone MagSafe cases (Built-in magnets), thin, light and transparent design for maximum show the original appearance of your phone case.
Attaches to your collapsible phone grip for make it become a compatible iPhone 15/14/13/12 MagSafe accessory, move it to the back of your compatible iPhone 15/14/13/12 MagSafe case. Automatically aligned in a snap!
As usual keep your collapsible phone grip functions, text with one hand, snap photos or selfie, watch videos hands-free as a convenient stand, also compatible-MagSafe.
Compatible with iPhone 15/14/13/12 MagSafe charging accessories, simply remove the whole base off for charge your phone with wireless charger(when you want to).
*Note not recommended for bare phones or non-MagSafe-compatible cases, your phone case must be compatible with MagSafe for the best results.",2.17 x 2.17 x 0.14 inches,B095KMC7XN,None,none,"February 4, 2023",Only for MagSafe Cases (which is a built-in magnets phone case),Oliver Electronics,China,none,#20,none,none,"Product Description
MagSafe-Compatible Magnetic Base
Is your pop collapsible grip or phone ring holder interferes with your use of the MagSafe-compatible wireless charger ?!
There is a built-in strong magnets magnetic base you didn't know you need, but once you have it you love it !
Our magnetic base series are available in metal or plastic, circle or oval, flower-shaped, glitter etc. in different materials and processes to meet different people needs.
HOW TO USE MAGNETIC BASE RIGHT ：
Attach A Phone Grip On Base (Item is a base not including phone grip)
MagSafe-Compatible Case Must Use
Not Recommended for Bare Phones Please Use A Magnetic Case
Compatible with MagSafe Wireless Charger
Want Use Wireless Charging
Swapping for MagSafe Wireless Charger
Grab Grip with Phone Case in Hand
Don Not Carry Your Phone Only by Grip
POP USER :
RING USER ：
You can also try to make more items become MagSafe-compatible, there's more use way to waiting for you to discover and unlock!
The magnets of all metisinno MagSafe-compatible case have been upgraded, it will be a good choice for the best results to use with any MagSafe-compatible accessories (Include this item)."
50,Cell Phones & Accessories > Accessories > Grips,"Sinjimoru C-Shaped Clip Finger Phone Grip, Silicone Mobile Phone Strap for Phone Case with Clip as Phone Loop Holder for iPhone Case & Samsung Phone. Sinji Loop Clip Black 210",https://m.media-amazon.com/images/I/511XomjvcXL._AC_SX679_.jpg,Sinjimoru,4.2,"6,818",$9.99,"NEW REUSABLE STRETCHY PHONE GRIP STRAP: Sinji Finger Strap Clip is a new type of phone hand holder that can be detached and reused to new phone cases.
WIRELESS CHARGING COMPATIBLE PHONE FINGER GRIP: This phone strap for back of phone is only 0.9mm thick and it has 50A strength for silicone hand grip band.
ANTI-DROP iPHONE GRIP HOLDER: Using the phone strap holder for hand, you can grip your phone securely while holding other objects like your coffee, bags, or umbrellas at any time.
COMPATIBILITY OF PHONE HAND STRAP: Please refer to the guide image to choose the right size and color for your iPhone or any type of cell phone case.
PACKAGE & WARRANTY: The package includes Sinji Finger Strap Clip x1, Manual x1. Sinjimoru offers 90 days warranty for all of our products. Please feel free to contact us :)",8.27 x 0.63 x 0.15 inches,B09367N2MH,SLP_CLIP,none,"April 22, 2021",Wireless Charging Compatible,Sinjimoru Co.Ltd,none,none,#21,none,none,"Product Description
We offer convenience: Reusable & detachable light-weight phone grip solution.
Play Video
Sinji Finger Strap Clip is a reusable silicone phone strap designed for a one-hand operation that gives you an anti-slip function.
Our Design
Sinjimoru strives to develop the best products possible to make everyday life easier and more fun.
Benefits
1 Sinjimoru Brand 2 Sturdy Phone Grip 3 Reusuable Strap 4 Perfect Phone Grip 5 Durable Material
How to use the Sinji Loop Clip
Choose the best solution for you!
Sinji Loop Clip
Sinji Loop
Sinji Loop Clip Two Tone
Wireless Charging Compatible
Sinji Loop Clip is compatible with wireless charging.
Silicone Phone Strap
Sinji Loop is a silicone phone strap that attaches to any type of phone.
Wireless Charging Compatible
Sinji Loop Clip Two Tone is compatible with wireless charging.
Reusuable Phone Strap
You can detach and reuse the phone strap for any new phone case!
Solid Adhesion
You can securely attach it to the back of your phone with the powerful 3M tape!
Reusuable Phone Strap
You can detach and reuse the phone strap for any new phone case!
What is the reason to use the Sinji Loop Clip?
How can I choose the right size for my phone?
Will my phone case be compatible with the Sinji Loop Clip?
Important Notice
Why not also try...
Sinji Loop Clip
Sinji Loop Lanyard
Sinji Loop Wallet
Sinji Loop Stand Pro
Sinji Loop Buckle
Sinji Loop Graphics
Sinji Loop Graphics
Compatible Model
All smarphones All smarphones All smarphones All smarphones All smarphones All smarphones All smarphones
What's Special
Reusable Phone Strap Length-adjustable phone strap Reusable Silicone Strap&Wallet Silicone Phone Strap Stand Universal Reusable Phone Strap Designed Silicone Phone Strap Designed Silicone Phone Strap
Material
Silicone & Zinc Alloy Polyester, nylon, aluminum Sillicone Sillicone Silicone & Zinc Alloy Sillicone Sillicone
Color Options
6 Color Options 4 Color Options 3 Color Options 4 Color Options 2 Color Options 8 Color Options 8 Color Options
Attachment Type
C-shaped Clip C-shaped Clip & Tag holder C-shaped Clip Adhesive 3M Tape Buckle Adhesive 3M Tape Adhesive 3M Tape
Wireless Charging
✔ ✔ ✔ ✔ ✔ ✔ ✔"
51,Cell Phones & Accessories > Accessories > Grips,"PopSockets Phone Grip Compatible with MagSafe, Phone Holder, Wireless Charging Compatible - Blue Nebula",https://m.media-amazon.com/images/I/71jmrmhWuZL._AC_SX679_.jpg,PopSockets,4.7,"4,075",$18.58,"Our phone grip compatible with MagSafe we call a ""PopGrip"" securely attaches to your MagSafe-compatible case for maximum grip and kickstand capabilities
Wirelessly charge your phone by simply sliding off the magnetic PopSocket and setting on a wireless charging pad
Offers a secure grip so you can text with one hand, avoid phone drops, and use as a phone stand on-the-go
Pop Grip compatible with MagSafe is compatible with PopSocket cases and mounts for MagSafe and non-PopSocket cases for MagSafe
Strong built-in magnets securely attach the cell phone holder grip to MagSafe-compatible cases",0.28 x 2.24 x 3.54 inches,B097G25XP1,805664,none,"June 16, 2021","Magnetic Attachment,",PopSockets,none,none,#22,none,none,From the manufacturer
52,Cell Phones & Accessories > Accessories > Grips,"PopSockets Phone Grip with Expanding Kickstand, PopSockets for Phone - Chrome Drip Silver",https://m.media-amazon.com/images/I/61UaxE07DOL._AC_SX679_.jpg,PopSockets,4.6,706,$8.49,"Our durable PopSockets for iPhone, Samsung and any other devices, we call a “PopGrip” is anti-drop, allows for one-handed use of your device, and the ability to prop up your phone wherever you go
A little life-changer people like to call a cell phone holder, phone gripper for back of phone, phone holder for hand, or whichever you name you decide
PopSockets are compatible with all PopSockets phone accessories including wallets, cases, mounts, slides and non-PopSockets cases for phones
Change up your PopGrip style without replacing the whole grip and swap out the top for one of our PopTops. Just press flat, turn 90 degrees until you hear a click and swap!
Stick on with the adhesive and reposition as needed. PopSockets s stick best to smooth hard plastic cases (may not stick to silicone, soft, or waterproof cases)",0.79 x 3.15 x 5.91 inches,B09D2G8MMS,805444,none,"August 18, 2021",Phone Grip,PopSockets,China,none,#23,none,none,"From the manufacturer
grip it.
Text with one hand, snap your friends, and avoid phone drops.
kickstand it.
Prop up your phone wherever you are to watch videos hands-free.
mount it.
Use your phone hands-free with a car, desk, wall, or flex mount.
charge it.
Wirelessly charge your MagSafe-compatible phone.
protect it.
Avoid phone drops and screen cracks with our anti-drop phone grip.
swap it.
Easily swap your grip's top - just close the grip flat, press down and twist 90 degrees. Then you can swap in a new top or wirelessly charge.
pay it.
Streamline your accessories and carry your credit cards to easily pay on the go.
plant it.
Go plant positive with our plant PopGrips to help us reduce our ""food print"" and support donations to PHA.
Launched in 2014 by former philosophy professor David Barnett, PopSockets makes empowering, expressive, and playful products that help people phone better. PopSockets has sold over 244 million phone grips in 75 countries and now has an expanding ecosystem of related products, including phone cases, wallets and mounts.
PopSockets aims to become an eternal positivity machine--an enduring global brand that makes an increasingly positive impact on the health and happiness of the planet. Impact initiatives to date include its Poptivism platform and ChangeUp partnership that have resulted in over 4 million in cash and product donations to over 400 non-profits, low-friction recycling programs with TerraCycle (Terracycle, 2020), use of 99% recyclable and FSC certified packaging (FSC, 2019) , company-wide Climate Neutral certification, 90% of products are carbon-neutral certified (ClimateNeutral.Org, 2022), Fair Labor Association accreditation status (FLA, 2022), and adoption of an animal-free policy with respect to products and corporate sponsored meals (PopSockets, 2019).
In 2021, PopSockets was honored as one of Fast Company’s World’s Most Innovative Companies (Fast, 2021).
Here at PopSockets we aim to be a force for good that perpetually enhances the health and wellbeing of the planet and all living creatures. Our team is committed to driving long-lasting, positive environmental and social change by partnering with leading nonprofits, dedicating our time to volunteer on impactful projects, and working to make our supply chain as environmentally-sound and ethical as possible. We aim to minimize the impact of our products on the environment and animals, and maximize the welfare of our people and other stakeholders. We also hope to mobilize our millions of loyal, engaged consumers, our innovative global team and our operational expertise to bring that vision to life (PopSockets, 2022)."
53,Cell Phones & Accessories > Accessories > Grips,DALSTONE Authentic Natural Sea Shell Mother of Pearl Expandible Collapsible Mobile Phone Grip Stand Holder for Smartphone Tablet Cell Phone Accessory (Creme),https://m.media-amazon.com/images/I/71rx70aNF8L._AC_SX679_.jpg,DALSTONE,4.0,"1,988",$13.99,"EASY TO USE - Just clean the surface and attach the socket with 3M sticker. It is lightweight but gives you big advantage. Also, a chance to show off your style whenever, wherever.
A grip to help you TEXT EASIER TAKE BETTER PICTURES, AND STOP PHONE DROPS and very FUNCTIONAL AS STANDS so it allows you to watch video hand free.
EASY TO STICK ON and EASY TO REMOVAL for wireless charging.
UNIQUE AND BEAUTIFUL PRESENT - It’s a one-of-a-kind pretty accessory that’s great to give to friends, family, and loved ones. Each piece is individual and unique. Especially for special occasion such as Christmas, valentine’s day, New year, Birthday etc.
Note: Will not stick to some silicone, waterproof, or highly textured cases. Works best with smooth, hard plastic cases.",1.5 x 1.5 x 0.7 inches,B09DFQ76L2,MOP001,none,"August 7, 2021","Lightweight,Waterproof,Wireless Charging",DALSTONE,"Korea, Republic of",none,#24,none,none,"Product Description
POSITIVE ENERGY FROM SEA SHELL
Each sea shell has a positive energy which relax your stress. Try out this stone to connect more easily with their own inherent healing powers.
COMFORTABILITY AND BEAUTIFUL ACCESSORY AT ONCE
Our natural material phone grip helps to keep you from dropping your phone and can be used as a stand. It is a unique and simple accessory as designed by nature. Our brand, Lito.Dito provides a perfect way to accessorize your cell phone and tablet devices by capturing spirit of nature into our products.
MOTHER OF PEARL
Mother of Pearl is a powerful and very symbolic stone. This symbolism is because of the stone's ability to attract wealth and generate a good fortune for whoever wears the stone
Phone Stand
Lito.Dito's collapsible phone grip provides convenience that can be used as a stand.
Phone Grip Holder
What a perfect way to accessorise your cell phone device and it helps to keep you from dropping your phone.
Swappable Tops
In case you want to reposition or transfer the grip, you can freely do so, thanks to the adhesive.
Organisation
You will not lose your wired earphone by hanging it on Lito.Dito's phone grip and it is simple with tidiness."
54,Cell Phones & Accessories > Accessories > Grips,PopSockets: PopGrip with Swappable Top for Phones and Tablets - Black,https://m.media-amazon.com/images/I/61cdVIdF-RL._AC_SX679_.jpg,PopSockets,4.5,479,$9.97,"PopGrip with swappable top; switch out your PopTop for another design or remove it completely for wireless charging capabilities
Offers a secure grip so you can text with one hand, snap better photos, and watch videos hands-free
Use with a PopSockets PopMount to go hands-free
Functions as a convenient stand so you can watch videos on the fly
Repositionable and sticks to most devices and cases (but may not stick to silicone or waterproof cases). Sticks best to smooth hard plastic cases",5.75 x 2.8 x 0.35 inches,B0CC36THHX,805386,none,"July 17, 2023","Swappable Top, Wireless Charging Compatible",PopSockets,none,none,#25,none,none,"Part stylish phone accessory, part opposable thumb for your phone. PopSockets PopGrip lets you take selfies, text with ease, or stand your phone up on a table. When you’re done, it collapses flat. Did we mention each PopSockets PopGrip includes a swappable PopTop? Switching out your PopTop for another or remove it completely for wireless charging capabilities. PopGrips are compatible with PopWallet+, Otter + Pop cases, PopPopwer Home wireless charger, PopMount 2, PopGrip Apple Airpods Holder, PopGrip Lips, PopGrip Slide, PopChain, and PopThirst. PopSockets PopGrip: Will not stick to SILICONE, HIGHLY TEXTURED CASES, and many SOFT cases. You spoke, we listened. Improved gel on all PopSockets products, that even works on glass backed phones. Diameter: 1.5 inches (38.82mm), Height: .29 inches (7.46mm) when collapsed, .97 inches (24.71mm) when expanded. PopSockets offers its customers a limited, 3-year warranty on its products from the date of purchase. For full warranty details, please contact PopSockets."
55,Cell Phones & Accessories > Accessories > Grips,"StickyGrippy Suction Phone Case Mount, Silicon Adhesive Phone Accessory for iPhone and Android, Hands-Free Fidget Toy Mirror Shower Phone Holder, Tiktok Videos and Selfies (Translucent)",https://m.media-amazon.com/images/I/610O9+XcMyL._AC_SX679_.jpg,StickyGrippy,4.4,603,$12.99,"Cute and Convenient: The StickyGrippy is an innovative phone holder that lets you take cute photos and videos hands-free! Attach your smartphone to clean, flat surfaces like mirrors, showers, and windows with ease.
Strong and Sturdy: Don't worry about your phone falling or dropping - the StickyGrippy has 24 individual suction cups that provide a stronger, more reliable hold than other phone holders.
Ideal for Content Creators: Whether you're an influencer, TikTok creator, or just love sharing content, the StickyGrippy is perfect for capturing those shareable moments.
Easy to Use: Attaching the StickyGrippy to almost any standard smooth cellphone case is a breeze with its peel-and-stick adhesive backing. Compatible with popular phone brands such as iPhone, Samsung Galaxy, and HTC.
Quality Guaranteed: Enjoy unbeatable customer service and support, long-lasting durability, and quality control with every StickyGrippy purchase. It's perfect for your on-the-go lifestyle!",4.8 x 2.99 x 0.31 inches,B0C6D9WG3L,SG001,none,"February 26, 2023",Hand Free,Casemash,China,none,#26,none,none,"Introducing the StickyGrippy - your perfect solution for cute and convenient hands-free phone photography and videography! With its innovative design, you can effortlessly attach your smartphone to mirrors, showers, and windows, and capture those special moments without the hassle of holding your phone. Worried about accidental drops? Fear not! The StickyGrippy comes equipped with 24 individual suction cups, providing a robust and reliable hold, far superior to other phone holders. Your precious phone stays secure, allowing you to focus on creating incredible content without the stress of potential mishaps. Calling all content creators! Whether you're an influencer, a TikTok sensation, or simply enjoy sharing your life's moments with the world, the StickyGrippy is your ultimate companion. It's like having your personal camera crew, enabling you to record yourself in action or create captivating videos effortlessly. Gone are the days of complicated setups. The StickyGrippy is incredibly easy to use - just peel off the adhesive backing and stick it to any standard smooth cellphone case. Plus, it's compatible with popular phone brands like iPhone, Samsung Galaxy, and HTC, so you can enjoy a seamless experience with your beloved device. We take pride in our product's quality and your satisfaction. With each StickyGrippy purchase, you receive unbeatable customer service, long-lasting durability, and meticulous quality control. This phone holder is perfect for your on-the-go lifestyle, whether you're traveling, adventuring, or simply capturing everyday moments. Elevate your content creation game with the StickyGrippy! Embrace its cute design, sturdy grip, and user-friendly features. Why settle for ordinary phone holders when you can have an extraordinary experience? Don't miss out - get your StickyGrippy today and unlock a world of creative possibilities!"
56,Cell Phones & Accessories > Accessories > Grips,"PopSockets Phone Grip Compatible with MagSafe, Phone Holder, Wireless Charging Compatible - Black",https://m.media-amazon.com/images/I/61Oj7BItXdL._AC_SX679_.jpg,PopSockets,4.6,"6,438",$28.00,"Our phone grip compatible with MagSafe we call a ""PopGrip"" securely attaches to your MagSafe-compatible case for maximum grip and kickstand capabilities
Wirelessly charge your phone by simply sliding off the magnetic PopSocket and setting on a wireless charging pad
Offers a secure grip so you can text with one hand, avoid phone drops, and use as a phone stand on-the-go
Pop Grip compatible with MagSafe is compatible with PopSocket cases and mounts for MagSafe and non-PopSocket cases for MagSafe
Strong built-in magnets securely attach the cell phone holder grip to MagSafe-compatible cases",0.28 x 2.24 x 3.54 inches,B097G1XT4R,805661,none,"June 16, 2021","Magnetic Attachment,",PopSockets,none,none,#27,none,none,From the manufacturer
